ID,Temperature.K,logP_anion,Atom count_anion,Molecular weight_anion,molecular_anion,Aliphatic atom count_anion,Aromatic atom count_anion,Van der Waals surface area (3D)_anion,ASA_anion,donorcount_anion,acceptorcount_anion,Refractivity_anion,Bond count_anion,Smallest ring size_anion,Balaban index_anion,Rotatable bond count_anion,MMFF94 energy_anion,logP_cation,Atom count_cation,Molecular weight_cation,molecular_cation,Aliphatic atom count_cation,Aromatic atom count_cation,Van der Waals surface area (3D)_cation,ASA_cation,donorcount_cation,acceptorcount_cation,Refractivity_cation,Bond count_cation,Smallest ring size_cation,Balaban index_cation,Rotatable bond count_cation,MMFF94 energy_cation,logP_solid,Atom count_solid,Molecular weight_solid,molecular_solid,Aliphatic atom count_solid,Aromatic atom count_solid,Van der Waals surface area (3D)_solid,ASA_solid,donorcount_solid,acceptorcount_solid,Refractivity_solid,Bond count_solid,Smallest ring size_solid,Rotatable bond count_solid,Fused ring count_solid
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_tetrafluoroborate_343.15K",0.407777777777777,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_tetrafluoroborate_353.15K",0.481851851851852,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_303.15K",0.111481481481481,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_313.15K",0.185555555555555,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_323.15K",0.259629629629629,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_333.15K",0.333703703703703,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_343.15K",0.407777777777777,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-butyl-3-methylimidazolium_nitrate_353.15K",0.481851851851852,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.207688200747464,0.105882352941176,8.7E-05,0.104659248956885,0.096774193548387,0.833333333333333,0.104733120437956,0.121474279155884,0,0,0.108564724286273,0.107142857142857,0.833333333333333,0.109375,0.107142857142857,0.273240785064624,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_303.15K",0.111481481481481,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_313.15K",0.185555555555555,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_323.15K",0.259629629629629,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_333.15K",0.333703703703703,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_343.15K",0.407777777777777,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-methyl-3-octylimidazolium_tetrafluoroborate_353.15K",0.481851851851852,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.302722904431393,0.247058823529412,0.000202965505269,0.250521557719054,0.225806451612903,0.833333333333333,0.24459397810219,0.263510075034919,0,0,0.252483378959718,0.25,0.833333333333333,0.0234375,0.25,0.277644806127334,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_303.15K",0.111481481481481,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_313.15K",0.185555555555555,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_323.15K",0.259629629629629,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_333.15K",0.333703703703703,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_343.15K",0.407777777777777,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_nitrate_353.15K",0.481851851851852,0.480959097320169,0.057692307692308,0.000212432267465,0.027978623074505,0.166666666666667,0,0.066924231881935,0.204741583688952,0,0.6,0.034941763727122,0.057692307692308,0,0.474437627811861,0,0.053565479873004,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_tetrafluoroborate_303.15K",0.111481481481481,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_tetrafluoroborate_313.15K",0.185555555555555,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_tetrafluoroborate_323.15K",0.259629629629629,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
"3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione_1-hexyl-3-methylimidazolium_tetrafluoroborate_333.15K",0.333703703703703,0.203102961918195,0.076923076923077,0.000410785047424,0.036466519962276,0.222222222222222,0,0.097832057714139,0.252702702702703,0,0,0.004991680532446,0.076923076923077,0,0.61758691206544,0,0.050281798342523,0.255205552589429,0.176470588235294,0.000144975360907,0.177155771905424,0.161290322580645,0.833333333333333,0.174600821167883,0.19265459033966,0,0,0.180524051622996,0.178571428571429,0.833333333333333,0.05859375,0.178571428571429,0.27496409765438,0.40809968847352,0.267605633802817,0.000593673838187,0.287314085739283,0.133333333333333,0.5625,0.287435408549559,0.366367563974742,0.1,0.1875,0.32058508740635,0.285714285714286,0.833333333333333,0,0.4
